auch	O
die	O
Ärmel	O
bildet	O
—	O
natürlich	O
darf	O
nur	O
Alles	O
nur	O
geheftet	O
werden	O
damit	O
die	O
Tücher	O
völlig	O
intakt	O
bleiben	O
.	O
Es	O
war	O
der	O
Gedanke	O
an	O
die	O
verschiednen	O
Drapierungsmög	O
-	O
lichkeiten	O
,	O
der	O
mich	O
heute	O
Nacht	O
nicht	O
schlafen	O
ließ	O
!!!!	O
Eben	O
hab	O
ich	O
von	O
Frau	O
Thomas	Person
Mann	Person
das	O
erste	O
Geld	O
für	O
Altenburg	Person
bekommen	O
30	O
Mk	O
;	O
die	O
Aufrufe	O
können	O
hoffentlich	O
bald	O
weg	O
;	O
am	O
9	O
.	O
März	O
ist	O
schon	O
der	O
Geburtstag	O
.	O
Heinz	Person
ist	O
sehr	O
lieb	O
u.	O
brav	O
.	O
Wenn	O
ich	O
ihn	O
mir	O
doch	O
so	O
erhalten	O
kann	O
.	O
Gelt	O
,	O
Du	O
hast	O
doch	O
keinen	O
orienta	O
-	O
lischen	O
Schmuck	O
?	O
Dort	O
kann	O
ich	O
nichts	O
Unechtes	O
tragen	O
.	O
Im	O
letzten	O
Jahr	O
hieß	O
das	O
Fest	O
François	O
Villons	O
Zeit	O
.	O
Tiemann	Person
ließ	O
Gläser	O
u.	O
Zinnlöffel	O
in	O
jenem	O
Styl	O
gießen	O
.	O
Sein	O
Eßzimmer	O
wurde	O
in	O
einen	O
lebenden	O
Garten	O
verwandelt	O
.	O
Richtig	O
mit	O
Erdbeeten	O
in	O
denen	O
Blumen	O
mit	O
Wurzeln	O
standen	O
u.	O
Kieswege	O
dazwischen	O
.	O
Kann	O
ich	O
da	O
fehlen	O
?	O
Non	O
,	O
Non	O
.	O
—	O
Yours	O
I.	Person
Heute	O
kommst	O
Du	O
mal	O
wieder	O
dran	O
,	O
liebste	O
Dicke	Person
!	O
Manchmal	O
hab	O
ich	O
solches	O
Mitleid	O
mit	O
Dir	O
,	O
Leos	Person
wegen	O
,	O
manchmal	O
möcht	O
ich	O
Euch	O
grad	O
die	O
Köpfe	O
gegenseitig	O
einstoßen	O
,	O
so	O
verrückt	O
kommt	O
Ihr	O
mir	O
vor	O
.	O
Wie	O
könnt	O
Ihr	O
Euch	O
nur	O
jetzt	O
wieder	O
streiten	O
,	O
wem	O
das	O
Original	O
zum	O
Exlibris	Werk
gehört	O
?	O
Das	O
thun	O
doch	O
Neidhämmel	O
,	O
nicht	O
Menschen	O
,	O
die	O
sich	O
lieb	O
haben	O
.	O
Ich	O
will	O
dir	O
einmal	O
ein	O
Geschichtchen	O
von	O
uns	O
erzählen	O
,	O
weils	O
erstens	O
hierherpaßt	O
,	O
weil	O
Du	O
zweitens	O
so	O
gern	O
Geschichten	O
hörst	O
,	O
und	O
weil	O
es	O
drittens	O
für	O
D.	Person
so	O
charak	O
-	O
teristisch	O
ist	O
.	O
Also	O
:	O
der	O
Maler	O
Hofer	Person
hatte	O
2	O
Bilder	O
für	O
den	O
Buntscheck	Werk
gemalt	O
,	O
die	O
im	O
Format	O
nicht	O
paß	O
-	O
ten	O
.	O
Sie	O
waren	O
aber	O
entzückend	O
,	O
besonders	O
das	O
eine	O
.	O
D.	Person
fragte	O
Hofer	Person
wie	O
viel	O
er	O
für	O
das	O
einzelne	O
Blatt	O
fordern	O
würde	O
?	O
50	O
-	O
60	O
Mk	O
.	O
Also	O
meinte	O
D.	Person
wir	O
sollten	O
uns	O
das	O
schönere	O
kaufen	O
.	O
Na	O
,	O
ich	O
hätte	O
für	O
die	O
60	O
Mk	O
mitten	O
im	O
Jahre	O
praktischere	O
Verwendungen	O
gewußt	O
,	O
aber	O
ich	O
war	O
ja	O
auch	O
von	O
dem	O
Ding	O
entzückt	O
,	O
u.	O
D.	Person
versicherte	O
mich	O
oben	O
-	O
drein	O
:	O
das	O
ist	O
in	O
10	O
Jahren	O
10x	O
so	O
viel	O
wert	O
.	O
Also	O
erhielt	O
Hofer	Person
60	O
Mk	O
u.	O
D.	O
ließ	O
das	O
Bild	O
sorgfältigst	O
rahmen	O
.	O
(	O
„	O
Echtes	O
Gold	O
‟	O
natürlich	O
.	O
)	O
Da	O
stand	O
es	O
nun	O
,	O
und	O
ich	O
,	O
mit	O
meinem	O
ausgesprochnen	O
Besitz	O
-	O
gefühl	O
gewann	O
es	O
jeden	O
Tag	O
lieber	O
.	O
Jeder	O
Besucher	O
be	O
-	O
kam	O
es	O
vorgeführt	O
etc.	O
.	O
Nun	O
kommt	O
d.	O
aus	O
Berlin	Ort
zurück	O
,	O
und	O
sagt	O
noch	O
gleich	O
in	O
der	O
Nacht	O
:	O
Du	O
,	O
wenns	O
Dir	O
recht	O
ist	O
,	O
möcht	O
ich	O
der	O
Lieselotte	Person
das	O
Paradiesbild	O
schicken	O
‟	O
—	O
und	O
richtig	O
,	O
gleich	O
am	O
nächsten	O
Morgen	O
wars	O
eingepackt	O
,	O
und	O
fort	O
.	O
Natürlich	O
,	O
wenn	O
ich	O
„	O
Nein	O
‟	O
gesagt	O
hätte	O
,	O
wärs	O
da	O
-	O
geblieben	O
.	O
Aber	O
das	O
wäre	O
doch	O
himmelschreiender	O
Egoismus	O
gewesen	O
.	O
Erstens	O
hätte	O
ich	O
ihm	O
eine	O
Herzensfreude	O
genommen	O
,	O
und	O
zweitens	O
habe	O
ich	O
doch	O
schließlich	O
auch	O
die	O
Pflicht	O
den	O
Kindern	O
auch	O
was	O
zu	O
gönnen	O
.	O
Ich	O
mußte	O
ihn	O
aber	O
doch	O
heute	O
früh	O
fragen	O
:	O
Sag	O
mal	O
,	O
vermißt	O
Du	O
das	O
Bild	O
garnicht	O
?	O
„	O
Nee	O
,	O
garnicht	O
!	O
Ich	O
weiß	O
ja	O
wies	O
aus	O
-	O
sieht	O
,	O
das	O
genügt	O
mir	O
.	O
‟	O
Darauf	O
hätt	O
’	O
ich	O
erwi	O
-	O
dern	O
können	O
:	O
das	O
wußtest	O
Du	O
eigentlich	O
auch	O
schon	O
,	O
eh	O
Du	O
es	O
kauftest	O
!	O
‟	O
.	O
aber	O
ich	O
hielt	O
die	O
Gosch	O
.	O
—	O
Das	O
Trübe	O
an	O
Eurem	O
Verhältniß	O
scheint	O
mir	O
zu	O
sein	O
,	O
daß	O
Ihr	O
keinen	O
Respekt	O
vor	O
einander	O
habt	O
.	O
Auch	O
in	O
dem	O
zweiten	O
Sinn	O
,	O
den	O
das	O
Volk	O
in	O
die	O
Redensart	O
legt	O
:	O
Die	O
hat	O
‚	O
Respekt	O
vor	O
der	O
,	O
oder	O
dem	O
!	O
Mir	O
scheint	O
aber	O
gar	O
keine	O
Liebe	O
ohne	O
das	O
denkbar	O
—	O
denkbar	O
,	O
ja	O
,	O
aber	O
lieber	O
über	O
-	O
haupt	O
keine	O
.	O
Mein	O
liebes	O
Schwesterherz	Person
!	O
Zwar	O
hab	O
ich	O
seit	O
8	O
Tagen	O
recht	O
böse	O
Hüft	O
-	O
schmerzen	O
,	O
jetzt	O
gehen	O
sie	O
eigentlich	O
schon	O
wieder	O
um	O
den	O
ganzen	O
untern	O
Rücken	O
herum	O
,	O
und	O
meine	O
Augen	O
werden	O
nicht	O
besser	O
,	O
aber	O
doch	O
bin	O
ich	O
froh	O
.	O
Meine	O
beiden	O
Damen	O
sind	O
seit	O
4	O
Tagen	O
hier	O
und	O
ich	O
hätts	O
unmöglich	O
besser	O
treffen	O
können	O
.	O
Sie	O
sind	O
Beide	O
grund	O
-	O
gebildet	O
,	O
liebenswürdig	O
,	O
large	O
was	O
drauf	O
steht	O
,	O
mit	O
besten	O
Allüren	O
,	O
tadellos	O
angezogen	O
,	O
genau	O
so	O
gutwillig	O
zu	O
mir	O
wie	O
ich	O
zu	O
ihnen	O
.	O
Ich	O
hätte	O
mich	O
bestimmt	O
mit	O
ihnen	O
angefreundet	O
,	O
wenn	O
ich	O
ihnen	O
im	O
Back	O
-	O
ort	O
begegnet	O
wäre	O
.	O
Mehr	O
kann	O
man	O
doch	O
wirklich	O
nicht	O
verlangen	O
.	O
Am	O
2	O
ten	O
Tag	O
sagte	O
mir	O
der	O
Direktor	O
,	O
er	O
wolle	O
den	O
Damen	O
für	O
das	O
Back	O
-	O
zimmer	O
einen	O
elektrischen	O
Ofen	O
kaufen	O
.	O
Ich	O
sagte	O
,	O
das	O
wäre	O
mir	O
interessant	O
zu	O
hören	O
was	O
er	O
kostet	O
,	O
die	O
Kinder	O
rieten	O
mir	O
so	O
sehr	O
,	O
ich	O
soll	O
mir	O
einen	O
für	O
die	O
Dachstube	O
kaufen	O
.	O
Abends	O
brachte	O
er	O
2	O
.	O
Sie	O
hätten	O
mir	O
keine	O
Blumen	O
mitgebracht	O
,	O
das	O
sei	O
der	O
Ersatz	O
dafür	O
.	O
Es	O
sei	O
ihnen	O
zu	O
arg	O
,	O
daß	O
ich	O
ihretwegen	O
aus	O
der	O
warmen	O
Stube	O
heraus	O
sei	O
und	O
nun	O
so	O
kalt	O
schliefe	O
.	O
—	O
Ich	O
gehe	O
jeden	O
Tag	O
zu	O
einem	O
Schwätzstündchen	O
um	O
die	O
Dämmerstunde	O
hinauf	O
,	O
sie	O
kommen	O
hie	O
und	O
da	O
mal	O
auf	O
5	O
Minuten	O
herunter	O
.	O
Also	O
da	O
kann	O
ich	O
wirklich	O
nur	O
sagen	O
:	O
Unberufen	O
,	O
unbeschrien	O
.	O
Nun	O
muß	O
ich	O
Dir	O
aber	O
noch	O
von	O
Peter	Person
erzählen	O
.	O
Nächstens	O
ist	O
in	O
Rostock	Ort
ein	O
Dehmel	Person
-	O
Abend	O
bei	O
dem	O
er	O
die	O
Einleitung	O
spricht	O
,	O
auch	O
die	O
Gedichte	O
liest	O
.	O
Diese	O
Einleitung	O
hat	O
er	O
vorgestern	O
hier	O
an	O
Dehmels	Person
Schreib	O
-	O
tisch	O
bei	O
mir	O
geschrieben	O
.	O
Als	O
er	O
sie	O
mir	O
dann	O
vorlas	O
,	O
liefen	O
mir	O
immerzu	O
die	O
Thränen	O
übers	O
Gesicht	O
.	O
Wunderschön	O
.	O
Und	O
weiß	O
Du	O
so	O
,	O
daß	O
nun	O
der	O
Ring	O
meines	O
Lebens	O
geschlossen	O
ist	O
.	O
Er	O
spricht	O
ganz	O
als	O
Sohn	O
seines	O
Vaters	O
,	O
über	O
den	O
Menschen	O
,	O
dem	O
das	O
eigne	O
Leben	O
zur	O
Dichtung	O
wurde	O
.	O
Er	O
spricht	O
vom	O
Schmerz	O
der	O
Mutter	O
und	O
der	O
Kinder	O
als	O
der	O
Vater	O
sie	O
verließ	O
.	O
„	O
Wer	O
aber	O
die	O
zweite	O
Ehe	O
meines	O
Vaters	Person
kannte	O
,	O
dieses	O
Einssein	O
höchster	O
Art	O
,	O
der	O
muß	O
anerkennen	O
,	O
daß	O
mein	O
Vater	Person
das	O
Recht	O
hatte	O
meine	O
Mutter	Person
zu	O
verlassen	O
.	O
Sein	O
ganzes	O
Leben	O
in	O
diesen	O
20	O
Jahren	O
hat	O
ihn	O
gerecht	O
-	O
fertigt	O
.	O
‟	O
Weißt	O
Du	O
,	O
es	O
ist	O
mir	O
klar	O
geworden	O
,	O
daß	O
ich	O
Dehmels	O
Kinder	Person
zu	O
Liebe	O
am	O
Leben	O
geblieben	O
bin	O
,	O
oder	O
bleiben	O
mußte	O
.	O
Es	O
war	O
meine	O
Aufgabe	O
sie	O
ihrem	O
Vater	O
ganz	O
nahe	O
zu	O
bringen	O
.	O
Das	O
ist	O
nun	O
erreicht	O
.	O
Peter	Person
empfindet	O
den	O
Briefband	O
wie	O
seine	O
Bibel	O
.	O
Er	O
entdeckt	O
auf	O
jeder	O
Seite	O
ungeahnte	O
Ähnlichkeiten	O
mit	O
seinem	O
Vater	O
.	O
Wann	O
werden	O
wir	O
uns	O
nun	O
wiedersehn	O
,	O
Liebes	Person
?	O
Gestern	O
sprach	O
mich	O
Frl	O
.	O
Pantow	Person
(	O
Nachbarwirtschaft	O
)	O
auf	O
der	O
Straße	O
an	O
,	O
sie	O
sei	O
so	O
froh	O
,	O
daß	O
sie	O
mich	O
allein	O
gehen	O
sähe	O
,	O
die	O
Leute	O
erzählten	O
,	O
ich	O
sei	O
ganz	O
erblindet	O
.	O
Ja	O
,	O
ja	O
.	O
In	O
Liebe	O
Deine	O
Idda	Person
imi	O
eben	O
ein	O
wollen	O
Tuch	O
um	O
die	O
Rgl	O
.	O
Schultern	O
gelebt	O
.	O
Leo	Person
hat	O
20	O
Pfd	O
seit	O
Ende	O
Juni	O
abgenommen	O
mit	O
folgen	O
-	O
der	O
Diät	O
:	O
früh	O
1	O
Tasse	O
Kaffee	O
,	O
2	O
toast	O
,	O
Rollschinken	O
ohne	O
jedes	O
Fett	O
,	O
Obst	O
.	O
Mittags	O
2	O
Eier	O
in	O
irgend	O
einer	O
Form	O
,	O
ohne	O
Fett	O
,	O
dann	O
2	O
Stücke	O
kalten	O
Roastbeaf	O
&	O
manchmal	O
noch	O
kaltes	O
Geflügel	O
mit	O
viel	O
Salat	O
,	O
dann	O
Compot	O
.	O
4	O
Uhr	O
:	O
etwas	O
Obst	O
.	O
Abds	O
:	O
1	O
gekochtes	O
Ei	O
1	O
1/2	O
Toast	O
,	O
dasselbe	O
Fleisch	O
&	O
Salat	O
&	O
Compot	O
wie	O
mittags	O
.	O
Saucen	O
streng	O
verboten	O
,	O
Butter	O
nicht	O
an	O
-	O
rühren	O
.	O
Um	O
9	O
Uhr	O
abds	O
trinkt	O
sie	O
1/2	O
Fl	O
.	O
Mineralwasser	O
in	O
Limonadenform	O
.	O
Baju	Person
hat	O
in	O
den	O
2	O
Wochen	O
4	O
Pfd	O
abgenommen	O
mit	O
folgender	O
Diät	O
:	O
Morgens	O
1	O
Tasse	O
Kaffee	O
Haag	O
mit	O
Sacharin	O
,	O
1	O
Ei	O
,	O
1	O
Brötchen	O
&	O
1	O
Stück	O
Grahambrot	O
,	O
mit	O
Butter	O
gekentzt	O
11	O
Uhr	O
Obst	O
.	O
Mittags	O
2	O
Stück	O
Fleisch	O
,	O
Saucen	O
streng	O
verboten	O
,	O
viel	O
Gemüse	O
&	O
Salat	O
,	O
Compot	O
oder	O
Obst	O
.	O
5	O
Uhr	O
:	O
1	O
Tasse	O
dünner	O
Thee	O
mit	O
1	O
Stück	O
gekentztem	O
Grahambrot	O
.	O
Abds	O
1	O
Ei	O
mit	O
Marianne	O
für	O
deine	O
Ehrlichkeit	O
&	O
Anstand	O
in	O
ihr	O
Herz	O
geschlossen	O
.	O
Zerreiß	O
diesen	O
Brief	O
,	O
sonst	O
kommt	O
er	O
ein	O
-	O
mal	O
in	O
unrechte	O
Hände	O
&	O
ich	O
bin	O
ja	O
der	O
détails	O
nicht	O
sicher	O
.	O
Nun	O
das	O
Schwierigste	O
:	O
der	O
erbetene	O
Rat	O
.	O
Was	O
mir	O
das	O
Liebste	O
wäre	O
,	O
weißt	O
Du	O
.	O
Das	O
kommt	O
aber	O
nicht	O
in	O
Betracht	O
.	O
Nach	O
langem	O
Überlegen	O
finde	O
ich	O
es	O
am	O
richtigsten	O
,	O
wenn	O
Du	O
zur	O
Première	O
führst	O
.	O
Du	O
hast	O
2	O
Geistesströmungen	O
,	O
in	O
denen	O
Du	O
lebst	O
.	O
Die	O
eine	O
ist	O
die	O
um	O
Hauptmann	Person
&	O
Fischer	Person
—	O
das	O
ist	O
die	O
D.	Person
‘s	O
.	O
Die	O
andere	O
ist	O
die	O
später	O
errungene	O
,	O
das	O
ist	O
Darmstadt	Ort
.	O
Führst	O
Du	O
zur	O
Première	O
,	O
bleibst	O
Du	O
mit	O
beiden	O
in	O
Verbindung	O
&	O
das	O
macht	O
Dein	O
Leben	O
reich	O
&	O
erhält	O
Dich	O
jung	O
.	O
Dresden	Ort
scheinst	O
Du	O
aufgegeben	O
zu	O
haben	O
.	O
Die	O
Frauenbewegung	O
ist	O
auch	O
nicht	O
Deine	O
dritte	O
geistige	O
Welt	O
.	O
Bist	O
Mein	O
geliebtes	O
Schwesterherz	Person
.	O
Ich	O
leide	O
darunter	O
,	O
daß	O
ich	O
Dir	O
so	O
wenig	O
schreiben	O
kann	O
,	O
richtig	O
:	O
ich	O
leide	O
.	O
Ich	O
bin	O
sicher	O
in	O
einer	O
Beziehung	O
untüchtiger	O
als	O
andere	O
,	O
bin	O
viel	O
zu	O
umständlich	O
&	O
komme	O
deshalb	O
nie	O
bei	O
mit	O
meiner	O
Notgemeinschrift	O
.	O
Allerdings	O
hat	O
sich	O
meinem	O
Schaffen	O
nun	O
wieder	O
ein	O
Riegel	O
vorgelegt	O
.	O
Nomis	Person
ist	O
sehr	O
krank	O
.	O
Wie	O
unser	O
Vater	Person
.	O
Bis	O
jetzt	O
noch	O
ohne	O
alle	O
Schmerzen	O
&	O
man	O
weiß	O
nicht	O
,	O
ob	O
das	O
überhaupt	O
kommen	O
muß	O
—	O
es	O
gibt	O
scheint	O
‘s	O
auch	O
Fälle	O
,	O
in	O
denen	O
man	O
an	O
Entkräftung	O
stirbt	O
.	O
Es	O
ist	O
plötzlich	O
ein	O
ganz	O
dünnes	O
steinaltes	O
Männele	Person
geworden	O
.	O
Er	O
tut	O
mir	O
wirklich	O
sehr	O
leid	O
,	O
wirklich	O
sehr	O
leid	O
.	O
Leo	Person
auch	O
.	O
Da	O
sie	O
von	O
anfang	O
an	O
sich	O
vor	O
nichts	O
so	O
sehr	O
fürchtete	O
wie	O
vor	O
Krebs	O
,	O
hat	O
man	O
ihr	O
was	O
vorerzählt	O
von	O
Altersschwindsucht	O
,	O
was	O
sehr	O
lange	O
dauern	O
könne	O
.	O
Leimback	Person
ist	O
genau	O
so	O
besorgt	O
um	O
Leo	Person
wie	O
um	O
ihn	O
,	O
so	O
daß	O
ich	O
betrübt	O
bin	O
.	O
Sie	O
soll	O
unbedingt	O
weg	O
&	O
will	O
nicht	O
,	O
er	O
will	O
absolut	O
weg	O
&	O
soll	O
nicht	O
.	O
Ich	O
schlafe	O
nun	O
wieder	O
viel	O
unten	O
,	O
was	O
mir	O
ja	O
einerseits	O
gesund	O
ist	O
,	O
denn	O
ich	O
schlafe	O
wirklich	O
&	O
höre	O
nie	O
,	O
wenn	O
Leo	Person
zu	O
ihm	O
geht	O
,	O
was	O
sie	O
bei	O
jedem	O
Husten	O
tut	O
.	O
(	O
Es	O
sitzt	O
bei	O
ihm	O
an	O
der	O
Lunge	O
.	O
)	O
Ich	O
weiß	O
alles	O
,	O
und	O
Du	O
denkst	O
:	O
er	O
ist	O
72	O
Jahre	O
alt	O
geworden	O
und	O
wir	O
Beide	O
tragen	O
gerade	O
in	O
diesen	O
Tagen	O
so	O
schwer	O
an	O
der	O
Erinnerung	O
an	O
die	O
,	O
die	O
wir	O
so	O
früh	O
haben	O
hergeben	O
müssen	O
.	O
Manchmal	O
würgt	O
es	O
mir	O
in	O
der	O
Kehle	O
,	O
wenn	O
ich	O
unser	O
Schicksal	O
überblicke	O
.	O
Daß	O
wir	O
beide	O
gar	O
nicht	O
fortleben	O
nach	O
unserm	O
Heimgang	O
!	O
Du	O
lebst	O
im	O
geschrie	O
-	O
benen	O
Wort	O
—	O
ich	O
bin	O
ausgeblasen	O
,	O
denn	O
meine	O
Freunde	O
sind	O
doch	O
im	O
gleichen	O
Alter	O
wie	O
ich	O
.	O
Vielleicht	O
legst	O
Du	O
Leo	Person
mal	O
ein	O
Briefchen	O
in	O
einem	O
Brief	O
an	O
mich	O
ein	O
.	O
Sprich	O
aber	O
gar	O
nichts	O
über	O
die	O
Krankheit	O
selbst	O
.	O
Franz	Person
ist	O
ein	O
großartiger	O
Sohn	O
,	O
das	O
muß	O
man	O
sagen	O
.	O
Vor	O
ein	O
paar	O
Tagen	O
hatte	O
ich	O
Brief	O
von	O
Dr.	O
Bolko	Person
-	Person
Stern	Person
wegen	O
den	O
Briefe	O
Dehmel	Person
-	O
Isi	Person
.	O
Er	O
befürchte	O
ausge	O
-	O
wiesen	O
zu	O
werden	O
;	O
ich	O
soll	O
gleich	O
Jemand	O
nach	O
Wiesbaden	O
schicken	O
,	O
der	O
die	O
Briefe	O
dort	O
in	O
Empfang	O
nähme	O
.	O
Sein	O
Brief	O
an	O
mich	O
erreichte	O
mich	O
aber	O
erst	O
am	O
4	O
.	O
Tag	O
&	O
inzwischen	O
hörte	O
die	O
Bahnverbdg	O
.	O
mit	O
Wiesbaden	O
auf	O
.	O
Ich	O
schrieb	O
umgehend	O
ihm	O
&	O
Frau	O
Reben	Person
;	O
die	O
Briefe	O
sollten	O
sofort	O
Frau	O
Reben	Person
gebracht	O
werden	O
,	O
diese	O
solle	O
für	O
Deine	O
Kosten	O
ein	O
Safe	O
in	O
einer	O
Bank	O
nehmen	O
&	O
sie	O
dort	O
verwahren	O
.	O
In	O
Wiesbaden	Ort
selbst	O
wird	O
sich	O
ja	O
nichts	O
verändern	O
—	O
das	O
ist	O
ja	O
schon	O
lange	O
besetzt	O
.	O
Und	O
man	O
hat	O
ja	O
schließlich	O
noch	O
nie	O
gehört	O
,	O
daß	O
sie	O
Übergriffe	O
in	O
Banken	O
machten	O
.	O
Ein	O
Auto	O
nach	O
Wiesbaden	Ort
kostet	O
min	O
-	O
destens	O
Mk	O
200000	O
.	O
—	O
Ich	O
habe	O
noch	O
keine	O
Antwort	O
,	O
über	O
die	O
Postverhältnisse	O
im	O
besetzten	O
Gebiet	O
sind	O
z.	O
Zt	O
.	O
entsetzlich	O
.	O
Weingart	Person
’s	O
können	O
mit	O
Elly	Person
nur	O
noch	O
telegraphisch	O
verkehren	O
,	O
Briefe	O
gehen	O
nicht	O
durch	O
.	O
Hier	O
hie	O
wartet	O
man	O
stündlich	O
auf	O
die	O
Besetzung	O
;	O
ich	O
habe	O
gar	O
keine	O
Vorkehrungen	O
getroffen	O
,	O
hoffe	O
wirklich	O
,	O
daß	O
unser	O
Haus	O
durch	O
die	O
Consulate	O
geschützt	O
bleibt	O
.	O
Was	O
bedeutet	O
es	O
wirklich	O
,	O
wenn	O
ich	O
mir	O
Mk	O
100000	O
.	O
—	O
in	O
’s	O
Haus	O
nehme	O
?	O
Das	O
hält	O
ganz	O
kurze	O
Tage	O
.	O
Ohne	O
Papiere	O
würde	O
man	O
verhungern	O
.	O
Meine	O
2	O
Wachs	O
&	O
Fr	O
.	O
sind	O
heute	O
statt	O
Mk	O
140000	O
.	O
—	O
Mk	O
720000	O
.	O
—	O
wert	O
.	O
Neulich	O
gab	O
ich	O
Altmann	Person
Mk	O
100000	O
.	O
—	O
(	O
wofür	O
man	O
ja	O
heute	O
nichts	O
mehr	O
kaufen	O
kann	O
!	O
)	O
—	O
ich	O
meine	O
kein	O
Papier	O
;	O
sie	O
stehen	O
alle	O
viel	O
höher	O
,	O
)	O
er	O
solle	O
mich	O
beteiligen	O
;	O
gestern	O
wollte	O
er	O
mir	O
Mk	O
247	O
0	O
.	O
—	O
dafür	O
zurückgeben	O
.	O
Ich	O
nahm	O
aber	O
nur	O
Mk	O
147	O
.	O
—	O
,	O
für	O
den	O
Rest	O
soll	O
er	O
mich	O
wieder	O
beteiligen	O
.	O
Davon	O
lebe	O
ich	O
jetzt	O
.	O
Heute	O
Mittag	O
haben	O
wir	O
1	O
Pfd	O
.	O
Leber	O
,	O
das	O
kostet	O
jetzt	O
Mk	O
3200	O
.	O
—	O
Ludwig	Person
hat	O
mir	O
am	O
1	O
.	O
Februar	O
Mk	O
35000	O
.	O
—	O
bezahlt	O
;	O
da	O
wir	O
gerechnet	O
:	O
6	O
Mittagessen	O
für	O
ihn	O
pro	O
Woche	O
,	O
5	O
Mittagessen	O
für	O
Hede	Person
pro	O
Woche	O
,	O
4	O
Abendessen	O
für	O
ihn	O
pro	O
Woche	O
—	O
das	O
macht	O
im	O
Monat	O
etwa	O
60	O
Mahlzeiten	O
à	O
Mk	O
600	O
.	O
—	O
Dafür	O
bekommt	O
man	O
’s	O
ja	O
nirgends	O
,	O
aber	O
ich	O
will	O
ja	O
auch	O
für	O
Hede	Person
etwas	O
tun	O
.	O
Sie	O
dankt	O
das	O
zwar	O
nicht	O
,	O
denn	O
als	O
Ludwig	Person
mit	O
mir	O
darüber	O
sprach	O
,	O
sagte	O
sie	O
,	O
das	O
sei	O
sicher	O
genug	O
gerechnet	O
,	O
denn	O
sie	O
habe	O
am	O
Tag	O
vorher	O
im	O
Bayrischen	Organisation
Hof	Organisation
für	O
—	O
Mk	O
1300	O
.	O
—	O
zu	O
Mittag	O
gegessen	O
!!!	O
Dabei	O
kocht	O
Emma	Person
mir	O
viel	O
zu	O
gut	O
&	O
eben	O
.	O
Wir	O
Beide	O
haben	O
einen	O
Fehler	O
,	O
der	O
sich	O
an	O
uns	O
rächt	O
:	O
Das	O
Essen	O
lohnt	O
uns	O
den	O
täglichen	O
Kampf	O
nicht	O
,	O
obwohl	O
wir	O
genug	O
ausgesprochene	O
Neigungen	O
haben	O
&	O
viel	O
lieber	O
nichts	O
essen	O
als	O
etwas	O
,	O
das	O
uns	O
nicht	O
schmeckt	O
.	O
Ich	O
kann	O
Dir	O
&	O
Du	O
mir	O
in	O
diesem	O
Fall	O
nicht	O
helfen	O
,	O
arm	O
Iddachen	Person
.	O
Hoffentlich	O
,	O
hoffentlich	O
ist	O
doch	O
der	O
Peter	Person
jetzt	O
ganz	O
auf	O
dem	O
guten	O
Weg	O
;	O
ich	O
denk	O
so	O
viel	O
an	O
Dich	O
&	O
je	O
länger	O
ich	O
Dir	O
nicht	O
schreiben	O
kann	O
,	O
je	O
stechender	O
.	O
Unsere	O
Pläne	O
sind	O
so	O
:	O
Eva	Person
wird	O
am	O
18	O
.	O
März	O
konfirmiert	O
,	O
wozu	O
Baju	Person
nach	O
Freiburg	Ort
fährt	O
.	O
Von	O
dort	O
aus	O
möchten	O
wir	O
gern	O
am	O
20	O
.	O
März	O
14	O
Tage	O
irgend	O
wohin	O
.	O
Sonst	O
warte	O
ich	O
immer	O
auf	O
Dich	O
.	O
—	O
Das	O
Licht	O
von	O
Deinem	O
Schein	O
wird	O
kom	O
-	O
men	O
.	O
Laß	O
auch	O
vor	O
ihm	O
einen	O
warmen	O
Gedanken	O
fliegen	O
zu	O
Deinem	O
Schwesterherz	Person
.	O
Liebeschen	Person
!	O
Ich	O
bin	O
heute	O
früh	O
auf	O
3	O
bis	O
4	O
Tage	O
hierher	O
zu	O
Schraders	Person
gefahren	O
und	O
war	O
so	O
froh	O
,	O
daß	O
ich	O
vorher	O
noch	O
Deinen	O
Brief	O
kriegte	O
.	O
Kaum	O
war	O
meine	O
letzte	O
Karte	O
an	O
Dich	O
fort	O
,	O
da	O
fiel	O
mir	O
Dein	O
langer	O
Brief	O
ein	O
,	O
der	O
noch	O
unbeantwortet	O
lag	O
.	O
Aber	O
Du	O
hast	O
Recht	O
:	O
das	O
Manuscript	O
saugte	O
an	O
meiner	O
Lebenskraft	O
wie	O
ein	O
Tier	O
.	O
Jetzt	O
nachdem	O
ich	O
es	O
abgegeben	O
habe	O
,	O
merke	O
ich	O
erst	O
ganz	O
wie	O
müde	O
ich	O
bin	O
.	O
Aber	O
es	O
durfte	O
noch	O
kein	O
Ausruhn	O
geben	O
,	O
weil	O
doch	O
am	O
30	O
.	O
Mai	O
die	O
Gründungssit	O
-	O
zung	O
bei	O
mir	O
war	O
.	O
Nun	O
erst	O
kommt	O
das	O
Ausruhn	O
.	O
Nun	O
sitze	O
ich	O
stundenlang	O
auf	O
dem	O
Sessel	O
am	O
Schlafzim	O
-	O
merfenster	O
,	O
schreibe	O
3	O
Briefe	O
den	O
Tag	O
u.	O
habe	O
nur	O
den	O
Einen	O
Wunsch	O
:	O
daß	O
kein	O
Telephon	O
klingelt	O
u.	O
Niemand	O
was	O
von	O
mir	O
will	O
.	O
—	O
